name,rating,title,review
Seppi's,40,Nice atmosphere,Nice place to relax and have a nice bucket of chicken. The whole were very positive. Tasted and looked good. No complaints at all.

Seppi's,50,Lunches,"What a beautiful place for lunch!!! Paradise. Incredible views, easily accessible on easy runs, and delicious food. We had the pizza and spaghetti bolognese - both delicious and big portions. We didn't want to leave"

Seppi's,20,"Popular bar/restaurant, loud music!","We only stopped here once for a snack (germknodel, yummy) and a cup of tea but left as quickly as possible as there was a dj outside, playing way too loud. The only tables available were the ones in the blast zone."

Seppi's,50,"Great place, food, and live music","We're coming back here for 4th year since 2013 and it's still one of the best places to have some rest and good food on the slope. Fantastic atmosphere, unbelievably huge viener schnitzel and tasty kaser spaetze are some of it's delicious served food. Best regards to polish kitchen's chef."

Seppi's,50,To start the apres ski....,"When skiing in Gerlos Seppi's is the place to start your apres ski. Very nice music by DJ and very fast waiters make this a nice place to drink a couple of drinks, but be aware you still have to make it to the village on ski or board ;)"

Seppi's,50,"the food in seppis is the best, but the music with DJ starting 3 oclock amazing","We love the food in Seppis, its really great we love sitting on the terrace when weather permits, and then in the afternoon, we love dancing on the tables in the large terrace outside, the Dj is the best."

Seppi's,40,Great for Après-ski,Great atmosphere with live music and DJ. View is amazing. Food (burger and pizza) and drinks are great. They supply standing heater which is wonderful unfortunately they can do better with the cable to avoid accident.  Overall I had a good experience and I will be back.

Seppi's,50,Great apres ski fun,"Great music with live DJ's, super friendly bar staff and a fun atmosphere. Seppi's is a must on the last run down to the village."

Seppi's,50,The best skihut at Isskogel.,"Great place to have lunch, or even better have a beer after riding while listening to Good music and chill in the sun."

Seppi's,30,Fine for one or two visits.,Good location but the food became a bit repetitive. Nice views and seating area outside. Kids Ski school eats here so it is ideal if you want to meet your kids for lunch.

Seppi's,50,perfect piste pitstop,"Open air pizzas, freshly made in front of you - huge spag bols and wienerschnitzel. Great atmosphere with live DJ on the piste overlooking the valley. In colder weather they put up the heated tent to stop you shivering!"

Seppi's,50,Best place in Gerlos!,"Great place to chill after a day of skiing. After 15:00 a DJ fills the terras with dance tunes. The food is good, but the pizza's are amazing!!"

Seppi's,50,"The atmosphere is great, the food is very good, the prices reasonable","First time we arrived the DJ was making everybody dance, drinks were pouring like water, the location was great. the next day we had lunch, which was really one of the best lunches we had in Gerlos during our ski vacations."

Seppi's,50,Nice athmosphere,"Good location for apre ski drinking and not only Drink is great, people are crazy (in the good sense) music is loud.....have fun!😜"

Seppi's,40,Good food,"Great food, good service and great music on the mountain! Seppi's burger is very good! Also the location is great near the downhill slope."

Seppi's,40,A beer with a view,"Nice place to have your lunch when skiing in Gerlos. Good quality austrian choice of food. If you find a place at the terrace, you might end up staying there enjoying the view instead of hitting the slopes....."

Seppi's,40,Good treat in the mountains,"This is a place were you will get very good food served with an extra touch. The joy starts with how the food is presented. Good seating areas outside and inside, both served and self service available.  Staff is a mixture of workhorses and bums. This also means that your experience can vary from day to day depending on whose in action. But, the food and location is worth the visit."

Steak Frites,30,Food was very good the service rude and very disinterested.,"We enjoyed the food, we brought our own wine, the atmosphere was great but the service was down right rude. Clearing the table before all had finished eating, came with inappropriate comments on choices of food and cooking of steaks. The waiter gave us the bill before we had finished our dessert and coffee."

Steak Frites,30,If you want to try it BRING YOUR WINE,"Was in front of the hotel, on a rainy day very convenient, but didn’t know I had to bring my wine, and was not a good surprise. And as I said, rainy day we decided to stay.  Food is good, fries all you can eat but what they serve is enough.  Asked for spinach as a side, they were out of them, so I asked for mushrooms that didn’t come in time, were good but not excellent.  We ate scallops (4 of them) and a filet mignon. As I said it’s good but not more than that….."
