name,rating,title,review
Il Luogo di Aimo e Nadia,50,An unforgettable culinary experience,"This is a special restaurant with a palpable passion for food and attention to detail. Clearly, enormous work goes into every aspect of every dish, from sourcing the very best ingredients, to testing combinations of flavours, and providing service that is immersive and anticipates every need in advance. Whether you are an aficionado of fine dining or new to the concept, this restaurant is an unmissable experience."

Il Luogo di Aimo e Nadia,50,Beautiful experience,"Whenever in Milan, you should pay them a visit. An excellent service and exceptional dishes. Staff were attentive to had an eye to the tiniest detail."

Il Luogo di Aimo e Nadia,50,"World class cuisine, understated ambience","My wife and I have visited several Michelin restaurants over the years, but this ranks with the best.    We had the Autumn tasting menu. Everything was excellent especially the Mussel entree, & veal ravioli with truffle.    Although the place was full, it was not overly noisy. Service was efficient, in a nice and understated way.    Prices for the Menu Degustatione at 140 Euros per person was reasonable.    Only thing is Restaurant is a good 1/2 hour ride away from the city center, in a nondescript suburb.    Highly Recommended"

Il Luogo di Aimo e Nadia,50,Premier Choice for an Outstanding Experience,"This restaurant is worth visiting. The attention to customers is top notch, the food of the highest quality and presentation, and the table service orchestrated seamlessly for an elegant and refined evening.  The wine list is complete but fairly expensive with very few less expensive offerings.  The only knock i would give it is the lighting is too bright. Dimmer room lighting would be appreciated. The “book” lighting for each table is fun, practical and a touch of glamor, but the room lighting took away from the overall ambiance for us. We ate in the first larger room, in the centre, and the table was perfect otherwise, despite the presence of many other patrons.  The restaurant is entered from the small and locked Relais Chateau door and there does not seem to be signage for the Restaurant which confused us and other patrons arriving."

Il Luogo di Aimo e Nadia,50,Masterful Cooking,"Absolutely one of the best meals we’ve ever had, this restaurant is totally worthy of it’s Michelin stars. All the dishes were perfectly executed and impeccably presented, with a few pleasant flavour surprises along the way.    When we first walked into the stuffy dining room we definitely felt underdressed and a little uncomfortable but the friendly staff, particularly the sommelier soon made us feel relaxed and very welcome despite clearly not being big spenders - which a lot of Michelin star establishments fail to do.    The only small error by the service was to remove a lovely bit of homemade bread from the table which I had been saving to mop up sauces with whilst I wasn’t looking (very sneaky!)    My only criticism of the restaurant is the dining room itself. In my opinion too brightly lit, plain and lacking background music which results in a complete lack of atmosphere and feeling like one has to whisper and be cautious of how loud you chew your food."

Il Luogo di Aimo e Nadia,50,World class food and service,If your travels bring you to Milan this is a must visit restaurant. Plan ahead to make a reservation. The tasting menu is as good as any you will find in the world. Clients include locals and tourist alike - which speaks volumes to the dining experience you will have. Excellent wine list and Sommelier to match. The wait staff is attentive and pleasant.

Il Luogo di Aimo e Nadia,50,First Class Gourmet Restaurant,"This restaurant has been at the top of the lists in Milan for more than half a century and it fully deserves to be there. Here you will experience impeccable Italian service. The atmosphere is elegant, modern Italian design. There are three rooms. We ate in the first. It is the largest with at most ten tables, all well spaced out so you can enjoy your privacy. The second room seemed rather small and the third had its own private kitchen. It seemed like a great room for a special event. We ordered the classic tasting menu, Le Delizie del Luogo. There were more than ten dishes, all fairly small, all excellent. The risotto with mussels was particularly good. The tasting menu is a great way to discover the full range of the chef’s talent. Highly recommended for those in search of the ultimate, upscale Italian dining experience."

Il Luogo di Aimo e Nadia,50,One of our finest dining experiences!,"I chose this restaurant from one of my favorite food bloggers and noticed Giada also recommends. This restaurant is nothing short of a masterpiece. Everything down to the water glasses, art of the menu, etc is so carefully thought out. Every bite had so much flavor. The staff was very attentive, from the servers, to the somm even the maitre-d. We decided to go with one of the prix fixes menus but there is also al a carte. This is most definitely not casual and would definitely only visit on special occasions. Very expensive but worth it for the food and overall experience."
